MOFA_Factor1,MOFA_Factor2,MOFA_Factor3,MOFA_Factor4,MOFA_Factor5,MOFA_Factor6,MOFA_Factor7,MOFA_Factor8,MOFA_Factor9,MOFA_Factor10,MOFA_Factor11,MOFA_Factor12,MOFA_Factor13,MOFA_Factor14,MOFA_Factor15,MOFA_Factor16,MOFA_Factor17,MOFA_Factor18,CT_adrenocortical cancer,CT_bladder urothelial carcinoma,CT_brain lower grade glioma,CT_breast invasive carcinoma,CT_cervical & endocervical cancer,CT_cholangiocarcinoma,CT_colon adenocarcinoma,CT_diffuse large B-cell lymphoma,CT_esophageal carcinoma,CT_glioblastoma multiforme,CT_head & neck squamous cell carcinoma,CT_kidney chromophobe,CT_kidney clear cell carcinoma,CT_kidney papillary cell carcinoma,CT_liver hepatocellular carcinoma,CT_lung adenocarcinoma,CT_lung squamous cell carcinoma,CT_mesothelioma,CT_ovarian serous cystadenocarcinoma,CT_pancreatic adenocarcinoma,CT_pheochromocytoma & paraganglioma,CT_prostate adenocarcinoma,CT_rectum adenocarcinoma,CT_sarcoma,CT_stomach adenocarcinoma,CT_testicular germ cell tumor,CT_thymoma,CT_thyroid carcinoma,CT_uterine carcinosarcoma,CT_uterine corpus endometrioid carcinoma,CT_uveal melanoma,age_at_dx
-0.10439284057922854,0.007490798615507395,0.02126958230568434,-0.02035080851654588,0.05037797402842223,-0.09216329984358872,-0.0721337525500646,0.47384982557374,0.08231522672518572,0.044811251727959335,0.03952251562393907,0.1870505783910061,-0.08485569310413599,0.08526680524653132,-0.025158391541318933,0.0510803697672628,0.14219385642775934,0.09211844458493648,9.124965136408924e-06,-0.003129973995967955,0.0022317926292074997,0.16518048211489486,0.02594276966377697,-0.08049713570829567,-0.0024220332305077553,0.0,-0.0003763108217623035,1.3176455975711716,-0.028411491644571726,0.0009793225589700661,-0.0036443158744253632,0.025619080898749688,1.873505657329355e-05,-0.009981939325730157,0.001517145248303649,0.0,0.0,-0.025570870547115866,-0.0002805842656205804,0.07788223772862723,0.0007822046635004054,-0.009550331710183057,0.004995257920003937,0.0,0.14425789731558358,0.02656493981418564,3.351170650860713e-05,5.649973586366208e-05,0.0,-0.27355675399284674
-0.1951237276198167,-0.0014099228461946966,-0.042054437701262805,0.028631440428853377,0.09870966741292433,-0.07390996178755443,-0.09185296536649638,0.3394726399569329,0.09530334385839204,0.1031655445253946,-0.10040358179324169,0.12905290788565854,-0.06609676743994665,0.11450480666427648,-0.10781300569547239,0.0031059358122137366,-0.0216764495625115,0.05896188666078883,0.00013243551260737617,-0.03884493062696038,-0.12100967966109316,0.09989898954730701,0.010635427320791837,-0.0004046191815881839,-0.009140420863679435,0.0,-0.00021133016076950727,-0.04302335428934171,-7.357311482873996e-05,0.001132501122887725,-0.019170284997190996,0.00513158829986492,-1.5156907689273247e-05,-0.0647416226383805,-0.028759107981157026,0.0,0.0,-0.05225500296431604,0.016666900656491696,0.03831910821203398,4.901584578233198e-05,-0.0010143164205768107,-0.023699998702400568,0.0011166339980290118,0.00404350028313424,0.17346424082935422,1.9328888261005428e-05,-0.01659250084632002,6.68765156076545e-05,-0.8163007246848671
-0.20210215874229945,0.017469101207378858,-0.04430675235425094,0.03200910563804261,0.022029687308068563,0.3367796759274831,0.05833066211420938,0.18590271084120752,0.05758562962399149,0.14133264291171746,0.015304735471772246,-0.10515315967954521,0.04686298083089704,0.0030267609541744954,0.1270230851184405,-0.06627555758521933,0.048039690203848885,0.050871284774847474,-0.0016383884289204076,-0.0041654077725534755,0.001882265282108866,0.02657657417242501,-0.2242679244293875,-0.0015842020918692412,-0.0028416444465775015,0.0,-0.00045374171101757453,-0.005007986191770392,0.0019302458162550218,-0.011186919068202843,-0.0032864699105085273,0.023776987381426605,0.000647238438687775,-0.014482781332132997,-0.010044947150413848,0.0,0.0,-0.0016415778662570446,0.001429702969344644,0.11679226033301489,0.0005907731159135299,-0.0038394543417942374,0.0018185499418893402,0.06295180550244033,0.0026291160523049893,0.03862098765034624,-0.0018111437984319634,0.018805791964898722,3.136180253880405e-05,-0.6112995126826767
-0.22283419091805803,0.01291534531639396,0.017090048276926645,-0.03139421977159262,0.05463514257855581,0.3594756355439971,-0.032919632929282565,-0.1632622182352725,-0.05449090687883789,0.061597806908540685,-0.040788680731063086,-0.014384418533863415,0.0327461575103686,-0.0487983060216549,-0.10199283936397291,0.01936009867014959,-0.11509995752614914,-0.046942944040570325,-0.0010319556555782716,-0.003163163182805684,0.006556780730196177,0.11972393388987915,0.000544468740790488,-0.0007753182811541526,-0.00032655886656193897,0.0,-0.00011670455076348674,-0.04102106706150707,-0.010179987646592639,0.0003728132270221812,0.0025723158125592893,0.005565919006123415,0.0,0.3456839069559912,-0.003664241610114671,0.0,0.0,-0.0007851791199467717,0.0030961114990850237,0.004735058626523433,0.00018562485701701937,-0.016643403120671158,-0.000232407763440739,0.18034698790345008,0.0018900467294444834,0.05008705793606639,-0.05488029876722445,0.004323012344147869,9.065536820152654e-05,-0.09294016237943378
0.04220515133252893,-0.014486832401272607,0.06740728939197786,-0.02104686877344192,-0.05716947245541329,0.07181820936707965,-0.031652174277615575,0.2564945842009825,-0.07833823183329555,0.09957593126043182,-0.02951453128191226,-0.026546570667448765,-0.06086432768326848,-0.04847266453981991,0.11582613223288345,-0.011267637818370074,-0.05922713455434181,0.01903506883422373,0.00011154836746325891,-0.00021738273963149007,0.0,0.09037679060202987,0.00025109853206286,-0.0010037519700182573,-0.1868090720468181,0.0,-0.019533176215904228,-0.0132760004298073,-0.010463966781450111,0.0013194373599392743,-0.003899747231005335,0.002430306907347579,-8.262910947758051e-05,-0.029423061346772007,-0.005189382647515921,0.0,0.0,-0.0027810426268610046,0.0017650363827120153,0.07842413644970347,8.351035760479908e-05,-0.0036040485449433347,-0.005598773392640125,0.0030119095903412816,0.016513275908854735,0.03553712807485873,-0.034968365371182884,0.00020293928560813246,1.8376679048782707e-05,0.5790263004362893
-0.17915348059121766,-0.008829052743994743,-0.04622066593649306,0.0029367206686048784,0.0814634335318063,0.31317736564301396,-0.056864302510756505,-0.3064692967105962,0.07960376438739197,-0.025040881348114677,0.040401677167662166,-0.09103640112529288,-0.038731633406383685,0.031864556474665594,0.1866036617705905,-0.04174497768704478,-0.07552438295988564,-0.10556905045518743,0.0,-0.010426691884014891,0.008006244757447966,-0.4619929635631907,-0.004966397697054462,0.046977483957332276,0.017804228516575683,0.0,-0.0031537307495760557,-0.006869673740537913,-0.004365157825314719,0.0010661979336447352,0.003002001658850717,0.02030751381306537,5.737225438048887e-06,-0.02068874564682125,-0.03936134230199434,0.0,0.0,-0.021482884268094273,0.0001377645742638789,0.015747195221604716,0.0007328604643784953,-0.000266942309824878,-0.053442016717427876,0.0004265553712903047,0.004187009614933282,0.0038767521095042358,-0.01991859543282769,0.0008630304129790333,-0.0055550671927504834,-0.6685738080257224
0.36643410599498955,-0.014664843213466219,-0.07385630208970101,-0.015304906426009767,0.06281154024095628,0.32488060196657714,-0.049733583840349226,-0.16931708705650883,-0.09688890799797521,0.04387230084521928,0.024883063930786826,0.10450095205314179,-0.03444111307845968,0.06220647081502165,0.25282691449255296,-0.006998825244599494,-0.07977512411617876,-0.035335974567059954,0.00027901544529935763,-0.0009942216924050604,0.0018247419436309654,-0.48941583974178415,-0.0006298732376519889,-0.0008694681770524126,-0.0019435149455565848,0.0,-0.00010715408998638764,-0.025100818168491648,-0.004054763301222617,0.0,0.0006780431576463408,0.021583439266213245,-0.0006009655214949394,-0.02509053010584873,-0.021500960098535797,0.0,0.0,-0.0011842154055418214,0.07646296931482652,0.05630622595130382,0.002811430029919062,-0.023510400549949163,-0.004818275190621453,1.7328670072191964e-05,0.09071008405908713,0.06516619947503037,-0.0009063278130575309,0.014952358753812386,-0.00177747228667684,-0.6095737249569149
-0.20253962724126398,0.015852098933753844,-0.05526305177870452,0.024571105825324,-0.016686307264577843,-0.27102507096850265,-0.046794334350529196,0.2573967016350241,0.07455820049323354,0.215263789652697,-0.00694813003323659,-0.13373591596405499,0.04440463186031321,0.06362842323653202,-0.11373143756568624,-0.06704253893918405,0.02565254891121576,-0.10830942123362487,0.0,-0.0035426264977654475,-0.002862818880725286,0.05157234671116423,-0.16731319563586092,-0.004319212441720663,-0.003521139562618195,0.0,-0.003189134351928011,-0.20123362726834887,-0.08250161700469029,0.0066174575221228694,0.0031084281080716093,0.0022169338773944227,-0.00044591636309898597,-0.00023422994903857797,-0.048388722920632274,0.0,0.0,-0.03638609540535596,0.00783847800592839,0.5624373509221415,0.00014769602577822784,-0.01574061956111087,-0.0036657314197930846,0.005225561391530604,0.000617948606370009,0.017200007554792604,-0.00021401290472412016,0.019213490921582543,0.0,-0.6125635612021368
0.09429140734628745,-0.004391188346247927,0.08572495509243704,0.037068234233580355,-0.04782351547580501,0.20844891802755555,-0.026016236597062658,-0.1109814767228626,-0.07987737328799267,-0.05504182641553805,-0.05851718326631422,0.0383389707373011,-0.02882009647011212,-0.05892072128724303,0.1474683974172274,0.02358709408308788,0.151986226601452,0.017225076222478847,0.00039682659017608034,-0.005558805713317418,0.006735404636618902,0.0799288278499722,0.008477678768293218,0.0,-0.0020375032444313545,0.0,0.0,-0.04953030541821282,-0.009915345461653808,0.002248526230512186,-0.004109105749388403,0.00022051637457959906,-1.4983636027560143e-05,0.28310100321938464,-0.001539360245555863,0.0,0.0,-0.006671508566406905,0.005740335166141835,0.06376817326462894,0.0013474170014965614,0.0008575804747770377,-0.004348925796141526,0.0005048018271138244,0.0011405486926847953,0.012822382511733394,-0.00035108930457112555,0.05044940516040576,7.902716876406923e-05,-0.43345479637942863
-0.13194726036707666,-0.008973684335900803,0.008874780744282676,0.013058729027632943,-0.08029351026097753,0.3455346592927047,-0.027202308233946947,0.47573308021410327,0.06303365390004231,0.007386406926013245,-0.0019550715464670167,-0.05657768135176768,-0.06599840068939203,-0.06707498938701337,0.22062062314486233,0.030760635996418418,-0.07448639808162527,-0.06553623256185244,0.0003644235741800461,-0.02552683126555713,0.0015936307428411362,0.1423498785723037,0.0007610968755509118,-0.00036093576132487093,0.001853062949467097,0.0,0.3524607879805604,-0.02072474623918581,0.0040793579854200845,0.0006656042957023339,-0.001879353234691361,0.012257536185091312,5.1607150710966665e-05,-0.010764238344779423,-0.003216752602399578,0.0,0.0,-0.003156619545986603,-0.00013228951177713722,0.05722561887987285,-0.016477185612627395,0.0014015266496362712,-0.020163037427264278,0.0,0.0020279515701478925,0.04420655968208121,4.525025158016449e-05,0.0012605497195104399,-0.028631330907310685,-0.0631592748663313
