MOFA_Factor1,MOFA_Factor2,MOFA_Factor3,MOFA_Factor4,MOFA_Factor5,MOFA_Factor6,MOFA_Factor7,MOFA_Factor8,MOFA_Factor9,MOFA_Factor10,MOFA_Factor11,MOFA_Factor12,MOFA_Factor13,MOFA_Factor14,MOFA_Factor15,MOFA_Factor16,MOFA_Factor17,MOFA_Factor18,CT_adrenocortical cancer,CT_bladder urothelial carcinoma,CT_brain lower grade glioma,CT_breast invasive carcinoma,CT_cervical & endocervical cancer,CT_cholangiocarcinoma,CT_colon adenocarcinoma,CT_diffuse large B-cell lymphoma,CT_esophageal carcinoma,CT_glioblastoma multiforme,CT_head & neck squamous cell carcinoma,CT_kidney chromophobe,CT_kidney clear cell carcinoma,CT_kidney papillary cell carcinoma,CT_liver hepatocellular carcinoma,CT_lung adenocarcinoma,CT_lung squamous cell carcinoma,CT_mesothelioma,CT_ovarian serous cystadenocarcinoma,CT_pancreatic adenocarcinoma,CT_pheochromocytoma & paraganglioma,CT_prostate adenocarcinoma,CT_rectum adenocarcinoma,CT_sarcoma,CT_stomach adenocarcinoma,CT_testicular germ cell tumor,CT_thymoma,CT_thyroid carcinoma,CT_uterine carcinosarcoma,CT_uterine corpus endometrioid carcinoma,CT_uveal melanoma,age_at_dx
0.08829942,-0.009143352,0.052295897,-0.108580336,-0.06600562,-0.041338306,0.03862903,-0.7947022,0.021793611,-0.04096203,0.086290605,-0.21390757,0.018685948,-0.10910234,-0.085942216,-0.009260071,-0.12156715,0.21709897,-0.00033291266,-0.0085517885,-0.0006967648,0.03306506,0.0034843087,-0.00051221345,-0.00021668963,9.4881965e-05,-0.01737653,-0.019738859,-0.0021906998,0.0024226243,-0.0017348691,0.00028413165,-0.00089979125,-0.008627093,-0.0031724195,-0.025533084,-0.00023142435,-0.0056424886,0.009628867,-1.734792,0.0024468023,-0.00048702874,-0.02175113,0.013067207,0.010369647,0.009162653,-0.0033384892,0.00738359,0.00090460485,-0.06052762
0.061849147,0.0041379537,-0.07679979,0.03216312,0.035927553,-0.010629669,0.026946725,0.29522938,-0.0037751147,-0.05663998,0.04194894,-0.028768925,0.070283316,0.111044206,-0.110740654,-0.10223127,-0.08905694,-0.10526181,-0.00036164626,-0.017195247,-0.0014724291,0.0641374,0.013793836,-0.0003394173,0.0024820971,9.5035255e-05,-0.019607041,-0.02874204,0.026283264,0.0028475388,-0.0017136689,-0.0002701139,-0.0005533232,-0.014348576,-0.0020024069,-0.02230853,-0.00023142435,-0.00851643,0.01576394,0.039029617,0.0026423966,0.0032841368,-0.032841716,0.018369118,0.013841613,0.014993104,-0.0040664724,0.011115607,0.0015052002,-0.10104924
-0.09925735,0.15151033,0.05620339,-0.008648966,0.12249646,0.19020809,0.068831235,0.24401852,0.16105191,0.070218414,0.06610769,0.34534454,0.020868592,0.09430204,0.1418176,0.19082162,0.020467866,0.22169125,-0.0008159503,-0.01757241,-0.002937938,0.05761432,0.0027587751,-0.00010795778,0.0020616932,8.305273e-05,-0.009434566,1.2132189,-0.0012903289,0.002806102,-0.0008482799,-1.7786384e-05,-5.947576e-05,-0.011398687,0.0042120824,-0.019199234,-0.00015035382,-0.0056201173,0.012894888,0.04230049,0.0016544455,0.003008658,-0.038089775,0.01997003,0.014196291,0.010812356,-0.0039013815,0.012566991,0.0012842278,0.5026039
-0.06353666,0.01716244,0.0073128603,0.026923327,-0.054358993,-0.18267791,0.042663746,-0.2605187,0.057342384,0.16368696,-0.23944747,0.1667169,0.14157858,0.071069784,-0.10657998,-0.05744721,0.055024058,-0.044048507,-0.0009219628,-0.016465416,-0.007122934,0.05998083,0.003299538,-0.0006257211,0.0015345789,9.848414e-05,-0.012441956,-0.028950252,-0.0013100577,0.0029072196,0.051817775,-0.0003166029,-0.00023666047,-0.005890824,-0.0041187815,-0.028502785,-0.00017104094,-0.00572813,0.012187891,0.036839698,0.0024874934,0.0029642521,-0.02626787,0.017982395,0.008708221,0.01836976,-0.003395396,0.0060920203,0.0011301843,-0.1330841
0.21510027,0.053328987,-0.2347132,-0.054019824,-0.024961136,-0.12591018,0.124049634,-0.7745217,0.115662396,-0.030059343,-0.032043576,-0.15229529,0.015893092,0.09564849,-0.04873335,-0.025501419,-0.16931967,-0.08231723,-0.0003530283,-0.020324178,-0.0010608967,0.04033997,0.0056867166,-0.00033860057,0.0020902627,9.5035255e-05,-0.015281809,-0.018287314,-0.0014393418,0.0022737319,-0.0018248466,0.00028413165,-0.0008954904,-0.009977115,-0.0010189096,-0.027698401,-0.00023142435,-0.005598285,0.009268863,-1.8712296,0.0022062222,-0.00086837367,-0.021958863,0.012708639,0.008764066,0.008652824,-0.0035647473,0.007980621,0.0016753251,-0.12097749
-0.22281088,-0.11357734,-0.06931427,0.025176216,-0.12302486,-0.25170138,0.04485197,-0.20143707,-0.03198784,0.0039662914,-0.2584969,0.1353912,-0.5011563,0.07523796,-0.11811382,-0.054966602,0.054249406,-0.059624642,-0.0008889973,-0.012545974,-0.0017036435,0.052951697,0.0023742344,-0.00058767066,0.0013725397,9.848414e-05,-0.014628716,-0.027226035,-0.0011738621,0.0027846124,0.033007815,-0.00047092227,-0.00023666047,-0.01043153,-0.0053455075,-0.024865866,-0.00023142435,-0.0067556486,0.013640257,0.038662124,0.0025355527,0.0033706678,-0.027460825,0.018181961,0.008553256,0.013071014,-0.0041795475,0.0072774175,0.0005761094,-0.069480896
0.1475886,0.004640476,0.11146451,-0.077824235,-0.02388989,0.13841802,0.06154597,0.3531657,-0.14565188,0.03762959,-0.3067445,0.06286055,0.0041867183,0.11589191,0.04665151,0.020259961,0.024825137,-0.096158974,-0.00030994654,-0.015377724,-0.00031267825,0.0672351,0.0061430386,-0.00071081676,-0.01269079,8.181572e-05,-0.014046041,-0.02959341,-0.00096687704,0.0028004488,0.00012070256,-0.00029011554,-0.0008018379,-0.0054578395,-0.0034990914,-0.018561943,-0.00023142435,-0.0110421125,0.01259917,0.03557246,0.0031238324,0.004469314,-0.02818261,0.020917043,0.0095841,0.017140985,-0.0040629064,0.012723023,0.0074012484,-0.22034849
0.08334558,0.042915244,0.032543037,-0.09522001,0.13305537,0.2371873,-0.019130323,0.20159638,-0.03578297,0.07171684,0.13749468,-0.023306467,0.08965336,0.057340506,-0.14946379,-0.024817113,0.06332456,-0.014256636,-0.00031884684,-0.019877646,-0.00040315388,0.07588484,0.010387369,-0.00047921372,0.0019363055,9.5035255e-05,-0.01815005,-0.026250627,-0.0027168985,0.0030577132,-0.00027471478,-0.0002698353,-0.000269651,-0.011822548,0.04776597,-0.014218353,-0.00023142435,-0.014651218,0.011745149,0.04007865,0.0016088716,0.00238912,-0.029176546,0.019139163,0.013471215,0.012959578,-0.0038351016,0.01176353,0.00152315,0.34168452
0.05104079,0.036736853,-0.009476732,-0.084619746,0.05501862,-0.1732227,0.027933853,-0.18587017,0.021538913,0.085088946,-0.02068071,0.021339688,-0.09863844,-0.043476474,-0.13427909,0.021856753,0.1494231,0.003986507,-0.00038540736,-0.0148775885,-0.0021344975,0.058277085,0.0045814514,-0.0004902488,0.0011115223,9.5035255e-05,-0.0147765605,-0.02699492,-0.0007561505,0.0029766646,-0.0015704685,-0.00038875535,-0.00024068097,-0.019760994,-0.0013238129,-0.027512822,-0.00023142435,-0.0034761277,0.011796428,0.031934705,0.002266465,0.0036515235,-0.029919436,0.0190545,-1.4907879,0.020569146,-0.0046942197,0.008047234,0.0013904822,-0.3255607
0.09507385,-0.035669476,0.0488665,0.3772105,-0.08145796,0.1569086,0.03570123,0.10370566,-0.018167404,0.0049820803,-0.3941267,0.0064881044,-0.2393164,0.042577848,-0.18192433,0.12719636,0.06464211,0.11630749,-0.00013496997,-0.008883745,-0.0013920274,0.064199455,0.0068881735,-0.0006760026,0.00095440925,0.00010026616,-0.01783913,-0.0326139,-0.0006492742,0.0027594795,-0.0012928003,-1.562036e-05,0.021419007,-0.010897595,-0.004033188,-0.0143946335,-0.00023142435,-0.009618623,0.011706252,0.03433321,0.002543606,0.0016715801,-0.038978517,0.02660006,0.012179029,0.021479769,-0.0040265876,0.010595869,0.0011937595,-0.306313
